Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
ayo spill tugas terberat kalian selama sekolah daring trivia jika diurai rantai dna dalam satu tubuh manusia akan membentang sepanjang hampir milyar kilometer itu sepanjang perjalanan pulangpergi dari bumi ke planet pluto,"['ayo', 'spill', 'tugas', 'terberat', 'kalian', 'selama', 'sekolah', 'daring', 'trivia', 'jika', 'diurai', 'rantai', 'dna', 'dalam', 'satu', 'tubuh', 'manusia', 'akan', 'membentang', 'sepanjang', 'hampir', 'milyar', 'kilometer', 'itu', 'sepanjang', 'perjalanan', 'pulangpergi', 'dari', 'bumi', 'ke', 'planet', 'pluto']","['ayo', 'spill', 'tugas', 'terberat', 'kalian', 'selama', 'sekolah', 'daring', 'trivia', 'jika', 'diurai', 'rantai', 'dna', 'dalam', 'satu', 'tubuh', 'manusia', 'akan', 'membentang', 'sepanjang', 'hampir', 'milyar', 'kilometer', 'itu', 'sepanjang', 'perjalanan', 'pulangpergi', 'dari', 'bumi', 'ke', 'planet', 'pluto']","['ayo', 'spill', 'tugas', 'terberat', 'trivia', 'diurai', 'rantai', 'dna', 'tubuh', 'manusia', 'membentang', 'milyar', 'kilometer', 'perjalanan', 'pulangpergi', 'bumi', 'planet', 'pluto']","['ayo', 'spill', 'tugas', 'berat', 'trivia', 'urai', 'rantai', 'dna', 'tubuh', 'manusia', 'bentang', 'milyar', 'kilometer', 'jalan', 'pulangpergi', 'bumi', 'planet', 'pluto']",-1
yg gk mungkin salah itu nakes dan rs walaupun ada fakta makam dibongkar karena salah diagnosis dan prosedur tetap rs dan nakes gk salah yg salah itu cuma masyarakat warteg ditutup sekolah daring dll itu akibat kelasalahan masyarakat ya kan,"['yg', 'gk', 'mungkin', 'salah', 'itu', 'nakes', 'dan', 'rs', 'walaupun', 'ada', 'fakta', 'makam', 'dibongkar', 'karena', 'salah', 'diagnosis', 'dan', 'prosedur', 'tetap', 'rs', 'dan', 'nakes', 'gk', 'salah', 'yg', 'salah', 'itu', 'cuma', 'masyarakat', 'warteg', 'ditutup', 'sekolah', 'daring', 'dll', 'itu', 'akibat', 'kelasalahan', 'masyarakat', 'ya', 'kan']","['yang', 'tidak', 'mungkin', 'salah', 'itu', 'nakes', 'dan', 'rs', 'walaupun', 'ada', 'fakta', 'makam', 'dibongkar', 'karena', 'salah', 'diagnosis', 'dan', 'prosedur', 'tetap', 'rs', 'dan', 'nakes', 'tidak', 'salah', 'yang', 'salah', 'itu', 'cuma', 'masyarakat', 'warung tegal', 'ditutup', 'sekolah', 'daring', 'dan lain lain', 'itu', 'akibat', 'kelasalahan', 'masyarakat', 'iya', 'kan']","['salah', 'nakes', 'rs', 'fakta', 'makam', 'dibongkar', 'salah', 'diagnosis', 'prosedur', 'rs', 'nakes', 'salah', 'salah', 'masyarakat', 'warung tegal', 'ditutup', 'dan lain lain', 'akibat', 'kelasalahan', 'masyarakat']","['salah', 'nakes', 'rs', 'fakta', 'makam', 'bongkar', 'salah', 'diagnosis', 'prosedur', 'rs', 'nakes', 'salah', 'salah', 'masyarakat', 'warung tegal', 'tutup', 'dan lain lain', 'akibat', 'kelasalahan', 'masyarakat']",1
siswa penyandang disabilitas di sekolah luar biasa kabupaten temanggung jawa tengah mengalami hambatan pembelajaran jarak jauh selama masa pandemi covid keterbatasan yang mereka miliki tidak memungkinkan untuk mengikuti pembelajaran secara daring,"['siswa', 'penyandang', 'disabilitas', 'di', 'sekolah', 'luar', 'biasa', 'kabupaten', 'temanggung', 'jawa', 'tengah', 'mengalami', 'hambatan', 'pembelajaran', 'jarak', 'jauh', 'selama', 'masa', 'pandemi', 'covid', 'keterbatasan', 'yang', 'mereka', 'miliki', 'tidak', 'memungkinkan', 'untuk', 'mengikuti', 'pembelajaran', 'secara', 'daring']","['siswa', 'penyandang', 'disabilitas', 'di', 'sekolah', 'luar', 'biasa', 'kabupaten', 'temanggung', 'jawa', 'tengah', 'mengalami', 'hambatan', 'pembelajaran', 'jarak', 'jauh', 'selama', 'masa', 'pandemi', 'covid', 'keterbatasan', 'yang', 'mereka', 'miliki', 'tidak', 'memungkinkan', 'untuk', 'mengikuti', 'pembelajaran', 'secara', 'daring']","['siswa', 'penyandang', 'disabilitas', 'kabupaten', 'temanggung', 'jawa', 'mengalami', 'hambatan', 'pembelajaran', 'jarak', 'pandemi', 'covid', 'keterbatasan', 'miliki', 'mengikuti', 'pembelajaran']","['siswa', 'sandang', 'disabilitas', 'kabupaten', 'tanggung', 'jawa', 'alami', 'hambat', 'ajar', 'jarak', 'pandemi', 'covid', 'batas', 'milik', 'ikut', 'ajar']",1
pernah kalau udh paham sama materinya gitu ga belajar sama kalau boleh open book ya ga belajar gtlt selama daring kemarin aku boleh opbook sih beberapa matkul utbk aja kaga belajar tp syukur bisa lolos yg ini jangan ditiru,"['pernah', 'kalau', 'udh', 'paham', 'sama', 'materinya', 'gitu', 'ga', 'belajar', 'sama', 'kalau', 'boleh', 'open', 'book', 'ya', 'ga', 'belajar', 'gtlt', 'selama', 'daring', 'kemarin', 'aku', 'boleh', 'opbook', 'sih', 'beberapa', 'matkul', 'utbk', 'aja', 'kaga', 'belajar', 'tp', 'syukur', 'bisa', 'lolos', 'yg', 'ini', 'jangan', 'ditiru']","['pernah', 'kalau', 'sudah', 'paham', 'sama', 'materinya', 'begitu', 'tidak', 'belajar', 'sama', 'kalau', 'boleh', 'open', 'book', 'iya', 'tidak', 'belajar', 'gtlt', 'selama', 'daring', 'kemarin', 'aku', 'boleh', 'opbook', 'sih', 'beberapa', 'mata kuliah', 'utbk', 'saja', 'tidak', 'belajar', 'tapi', 'syukur', 'bisa', 'lolos', 'yang', 'ini', 'jangan', 'ditiru']","['paham', 'materinya', 'open', 'book', 'gtlt', 'kemarin', 'opbook', 'sih', 'mata kuliah', 'utbk', 'syukur', 'lolos', 'ditiru']","['paham', 'materi', 'open', 'book', 'gtlt', 'kemarin', 'opbook', 'sih', 'mata kuliah', 'utbk', 'syukur', 'lolos', 'tiru']",-1
sudah mulai resah dengan kuliah daring aswuu,"['sudah', 'mulai', 'resah', 'dengan', 'kuliah', 'daring', 'aswuu']","['sudah', 'mulai', 'resah', 'dengan', 'kuliah', 'daring', 'aswuu']","['resah', 'aswuu']","['resah', 'aswuu']",-1
udah setahun aja inget bgt strugglenya kek apa kuliah daring kerja wfh dan ngurus skripsi daring gbs keperpus gbs cari referensi kemanapun semua dilakuin dirumah udah kek mau gila,"['udah', 'setahun', 'aja', 'inget', 'bgt', 'strugglenya', 'kek', 'apa', 'kuliah', 'daring', 'kerja', 'wfh', 'dan', 'ngurus', 'skripsi', 'daring', 'gbs', 'keperpus', 'gbs', 'cari', 'referensi', 'kemanapun', 'semua', 'dilakuin', 'dirumah', 'udah', 'kek', 'mau', 'gila']","['sudah', 'setahun', 'saja', 'inget', 'sekali', 'strugglenya', 'seperti', 'apa', 'kuliah', 'daring', 'kerja', 'work from home', 'dan', 'mengurus', 'skripsi', 'daring', 'tidak bisa', 'keperpus', 'tidak bisa', 'cari', 'referensi', 'kemanapun', 'semua', 'dilakuin', 'dirumah', 'sudah', 'seperti', 'mau', 'gila']","['setahun', 'inget', 'strugglenya', 'kerja', 'work from home', 'mengurus', 'skripsi', 'tidak bisa', 'keperpus', 'tidak bisa', 'cari', 'referensi', 'kemanapun', 'dilakuin', 'dirumah', 'gila']","['tahun', 'inget', 'strugglenya', 'kerja', 'work from home', 'urus', 'skripsi', 'tidak bisa', 'pus', 'tidak bisa', 'cari', 'referensi', 'mana', 'dilakuin', 'rumah', 'gila']",1
hahaha efek belajar daring,"['hahaha', 'efek', 'belajar', 'daring']","['hahaha', 'efek', 'belajar', 'daring']","['hahaha', 'efek']","['hahaha', 'efek']",1
sekolah daring ga ngerasain tuker buku latihan sama temen sebangku buat saling koreksi jawaban ada aja yang bilang eh tolong benerin jawaban gue dong,"['sekolah', 'daring', 'ga', 'ngerasain', 'tuker', 'buku', 'latihan', 'sama', 'temen', 'sebangku', 'buat', 'saling', 'koreksi', 'jawaban', 'ada', 'aja', 'yang', 'bilang', 'eh', 'tolong', 'benerin', 'jawaban', 'gue', 'dong']","['sekolah', 'daring', 'tidak', 'ngerasain', 'tuker', 'buku', 'latihan', 'sama', 'teman', 'sebangku', 'buat', 'saling', 'koreksi', 'jawaban', 'ada', 'saja', 'yang', 'bilang', 'eh', 'tolong', 'benerin', 'jawaban', 'saya', 'dong']","['ngerasain', 'tuker', 'buku', 'latihan', 'teman', 'sebangku', 'koreksi', 'bilang', 'eh', 'tolong', 'benerin']","['ngerasain', 'tuker', 'buku', 'latih', 'teman', 'bang', 'koreksi', 'bilang', 'eh', 'tolong', 'benerin']",1
udah ga kuat sekolah daring,"['udah', 'ga', 'kuat', 'sekolah', 'daring']","['sudah', 'tidak', 'kuat', 'sekolah', 'daring']",['kuat'],['kuat'],1
sedih ketika malam ini kuliah daring hp low gaada wifi charger ketinggalan di kantor dna gaada yang sama chargernya di rumah,"['sedih', 'ketika', 'malam', 'ini', 'kuliah', 'daring', 'hp', 'low', 'gaada', 'wifi', 'charger', 'ketinggalan', 'di', 'kantor', 'dna', 'gaada', 'yang', 'sama', 'chargernya', 'di', 'rumah']","['sedih', 'ketika', 'malam', 'ini', 'kuliah', 'daring', 'hp', 'kalau', 'tidak ada uang', 'wifi', 'charger', 'ketinggalan', 'di', 'kantor', 'dna', 'tidak ada uang', 'yang', 'sama', 'chargernya', 'di', 'rumah']","['sedih', 'malam', 'hp', 'tidak ada uang', 'wifi', 'charger', 'ketinggalan', 'kantor', 'dna', 'tidak ada uang', 'chargernya', 'rumah']","['sedih', 'malam', 'hp', 'tidak ada uang', 'wifi', 'charger', 'tinggal', 'kantor', 'dna', 'tidak ada uang', 'chargernya', 'rumah']",-1
setelah berbagai persiapan akan luncurkan program dibarengi kuliah umum berjudul menapak jalan sdg belajar berkontribusi menginspirasi hari senin maret nanti program yg diluncurkan adlh program dan program belajar daring,"['setelah', 'berbagai', 'persiapan', 'akan', 'luncurkan', 'program', 'dibarengi', 'kuliah', 'umum', 'berjudul', 'menapak', 'jalan', 'sdg', 'belajar', 'berkontribusi', 'menginspirasi', 'hari', 'senin', 'maret', 'nanti', 'program', 'yg', 'diluncurkan', 'adlh', 'program', 'dan', 'program', 'belajar', 'daring']","['setelah', 'berbagai', 'persiapan', 'akan', 'luncurkan', 'program', 'dibarengi', 'kuliah', 'umum', 'berjudul', 'menapak', 'jalan', 'sedang', 'belajar', 'berkontribusi', 'menginspirasi', 'hari', 'senin', 'maret', 'nanti', 'program', 'yang', 'diluncurkan', 'adalah', 'program', 'dan', 'program', 'belajar', 'daring']","['persiapan', 'luncurkan', 'program', 'dibarengi', 'berjudul', 'menapak', 'jalan', 'berkontribusi', 'menginspirasi', 'senin', 'maret', 'program', 'diluncurkan', 'program', 'program']","['siap', 'luncur', 'program', 'bareng', 'judul', 'tapak', 'jalan', 'kontribusi', 'inspirasi', 'senin', 'maret', 'program', 'luncur', 'program', 'program']",1
nggak lah mandi langsung sekolah daring,"['nggak', 'lah', 'mandi', 'langsung', 'sekolah', 'daring']","['tidak', 'lah', 'mandi', 'langsung', 'sekolah', 'daring']","['mandi', 'langsung']","['mandi', 'langsung']",-1
itu pas masi sekolah biasa pas daring spam telfon cmn buat minta ekan spam chat juga lagi asli yaa annoying banget kayak knp hrus spam telfon oke lah kalo spam chat tapi ini telfon mana vid call lagi pas itu gue putusin buat dengan tega gue block dia,"['itu', 'pas', 'masi', 'sekolah', 'biasa', 'pas', 'daring', 'spam', 'telfon', 'cmn', 'buat', 'minta', 'ekan', 'spam', 'chat', 'juga', 'lagi', 'asli', 'yaa', 'annoying', 'banget', 'kayak', 'knp', 'hrus', 'spam', 'telfon', 'oke', 'lah', 'kalo', 'spam', 'chat', 'tapi', 'ini', 'telfon', 'mana', 'vid', 'call', 'lagi', 'pas', 'itu', 'gue', 'putusin', 'buat', 'dengan', 'tega', 'gue', 'block', 'dia']","['itu', 'pas', 'masih', 'sekolah', 'biasa', 'pas', 'daring', 'spam', 'telfon', 'hanya', 'buat', 'minta', 'ekan', 'spam', 'chat', 'juga', 'lagi', 'asli', 'iya', 'annoying', 'sekali', 'seperti', 'kenapa', 'harus', 'spam', 'telfon', 'oke', 'lah', 'kalau', 'spam', 'chat', 'tapi', 'ini', 'telfon', 'mana', 'video', 'call', 'lagi', 'pas', 'itu', 'saya', 'putusin', 'buat', 'dengan', 'tega', 'saya', 'block', 'dia']","['pas', 'pas', 'spam', 'telfon', 'ekan', 'spam', 'chat', 'asli', 'annoying', 'spam', 'telfon', 'oke', 'spam', 'chat', 'telfon', 'video', 'call', 'pas', 'putusin', 'tega', 'block']","['pas', 'pas', 'spam', 'telfon', 'ekan', 'spam', 'chat', 'asli', 'annoying', 'spam', 'telfon', 'oke', 'spam', 'chat', 'telfon', 'video', 'call', 'pas', 'putusin', 'tega', 'block']",-1
kalian kuliah masih daring atau dah luring me luring dong,"['kalian', 'kuliah', 'masih', 'daring', 'atau', 'dah', 'luring', 'me', 'luring', 'dong']","['kalian', 'kuliah', 'masih', 'daring', 'atau', 'deh', 'luring', 'me', 'luring', 'dong']","['deh', 'luring', 'me', 'luring']","['deh', 'luring', 'me', 'luring']",-1
hari ini gada daring krn ada acara penutupan hut sekolah uyeye,"['hari', 'ini', 'gada', 'daring', 'krn', 'ada', 'acara', 'penutupan', 'hut', 'sekolah', 'uyeye']","['hari', 'ini', 'tidak ada', 'daring', 'karena', 'ada', 'acara', 'penutupan', 'hut', 'sekolah', 'uyeye']","['tidak ada', 'acara', 'penutupan', 'hut', 'uyeye']","['tidak ada', 'acara', 'tutup', 'hut', 'uyeye']",-1
berasa anak kuliahan daring nih belajar di skill academy tinggal materi lagi udah mumet daaah,"['berasa', 'anak', 'kuliahan', 'daring', 'nih', 'belajar', 'di', 'skill', 'academy', 'tinggal', 'materi', 'lagi', 'udah', 'mumet', 'daaah']","['berasa', 'anak', 'kuliahan', 'daring', 'ini', 'belajar', 'di', 'skill', 'academy', 'tinggal', 'materi', 'lagi', 'sudah', 'pusing', 'daaah']","['berasa', 'anak', 'kuliahan', 'skill', 'academy', 'tinggal', 'materi', 'pusing', 'daaah']","['asa', 'anak', 'kuliah', 'skill', 'academy', 'tinggal', 'materi', 'pusing', 'daaah']",1
kalo kuliah daring via zoom biasanya boleh pake hp cuma emang minusnya kalo yang lain lagi sharescreen materi itu kecil banget tulisannya jadi lebih prefer pake laptop kalo mau zoom,"['kalo', 'kuliah', 'daring', 'via', 'zoom', 'biasanya', 'boleh', 'pake', 'hp', 'cuma', 'emang', 'minusnya', 'kalo', 'yang', 'lain', 'lagi', 'sharescreen', 'materi', 'itu', 'kecil', 'banget', 'tulisannya', 'jadi', 'lebih', 'prefer', 'pake', 'laptop', 'kalo', 'mau', 'zoom']","['kalau', 'kuliah', 'daring', 'melalui', 'zoom', 'biasanya', 'boleh', 'pakai', 'hp', 'cuma', 'memang', 'minusnya', 'kalau', 'yang', 'lain', 'lagi', 'sharescreen', 'materi', 'itu', 'kecil', 'sekali', 'tulisannya', 'jadi', 'lebih', 'prefer', 'pakai', 'laptop', 'kalau', 'mau', 'zoom']","['zoom', 'pakai', 'hp', 'minusnya', 'sharescreen', 'materi', 'tulisannya', 'prefer', 'pakai', 'laptop', 'zoom']","['zoom', 'pakai', 'hp', 'minus', 'sharescreen', 'materi', 'tulis', 'prefer', 'pakai', 'laptop', 'zoom']",1
setelah th daring hari ini liat dia pake seragam merah putihnya lagi senenggg aja gitu tapi ke sekolah kali ini cuma buat foto ijazah doang,"['setelah', 'th', 'daring', 'hari', 'ini', 'liat', 'dia', 'pake', 'seragam', 'merah', 'putihnya', 'lagi', 'senenggg', 'aja', 'gitu', 'tapi', 'ke', 'sekolah', 'kali', 'ini', 'cuma', 'buat', 'foto', 'ijazah', 'doang']","['setelah', 'th', 'daring', 'hari', 'ini', 'lihat', 'dia', 'pakai', 'seragam', 'merah', 'putihnya', 'lagi', 'senenggg', 'saja', 'begitu', 'tapi', 'ke', 'sekolah', 'kali', 'ini', 'cuma', 'buat', 'foto', 'ijazah', 'saja']","['th', 'lihat', 'pakai', 'seragam', 'merah', 'putihnya', 'senenggg', 'kali', 'foto', 'ijazah']","['th', 'lihat', 'pakai', 'seragam', 'merah', 'putih', 'senenggg', 'kali', 'foto', 'ijazah']",1
kalo dapat mo gw kasih ke mama karena hp mama tombol power nya udah senat sebut dan says yakin mampu menunjang aktivitas mama dalam mengajar daring di sekolah yang kelasnya sekarang terbagi online dan offline,"['kalo', 'dapat', 'mo', 'gw', 'kasih', 'ke', 'mama', 'karena', 'hp', 'mama', 'tombol', 'power', 'nya', 'udah', 'senat', 'sebut', 'dan', 'says', 'yakin', 'mampu', 'menunjang', 'aktivitas', 'mama', 'dalam', 'mengajar', 'daring', 'di', 'sekolah', 'yang', 'kelasnya', 'sekarang', 'terbagi', 'online', 'dan', 'offline']","['kalau', 'dapat', 'mau', 'saya', 'kasih', 'ke', 'ibu', 'karena', 'hp', 'ibu', 'tombol', 'power', 'nya', 'sudah', 'senat', 'sebut', 'dan', 'says', 'yakin', 'mampu', 'menunjang', 'aktivitas', 'ibu', 'dalam', 'mengajar', 'daring', 'di', 'sekolah', 'yang', 'kelasnya', 'sekarang', 'terbagi', 'online', 'dan', 'offline']","['kasih', 'hp', 'tombol', 'power', 'nya', 'senat', 'says', 'menunjang', 'aktivitas', 'mengajar', 'kelasnya', 'terbagi', 'online', 'offline']","['kasih', 'hp', 'tombol', 'power', 'nya', 'senat', 'says', 'tunjang', 'aktivitas', 'ajar', 'kelas', 'bagi', 'online', 'offline']",1
alasan aku selalu pesimis mana sekolah ku ga jelas bgt daring nya ga pernah di terangin tiba tiba ngasih ulangan audehh pusing,"['alasan', 'aku', 'selalu', 'pesimis', 'mana', 'sekolah', 'ku', 'ga', 'jelas', 'bgt', 'daring', 'nya', 'ga', 'pernah', 'di', 'terangin', 'tiba', 'tiba', 'ngasih', 'ulangan', 'audehh', 'pusing']","['alasan', 'aku', 'selalu', 'pesimis', 'mana', 'sekolah', 'ku', 'tidak', 'jelas', 'sekali', 'daring', 'nya', 'tidak', 'pernah', 'di', 'terangin', 'tiba', 'tiba', 'memberikan', 'ulangan', 'audehh', 'pusing']","['alasan', 'pesimis', 'ku', 'nya', 'terangin', 'ulangan', 'audehh', 'pusing']","['alas', 'pesimis', 'ku', 'nya', 'angin', 'ulang', 'audehh', 'pusing']",-1
semoga bisa dapat krn hp tsb utk daring anak yg sekolah di smp,"['semoga', 'bisa', 'dapat', 'krn', 'hp', 'tsb', 'utk', 'daring', 'anak', 'yg', 'sekolah', 'di', 'smp']","['semoga', 'bisa', 'dapat', 'karena', 'hp', 'tersebut', 'untuk', 'daring', 'anak', 'yang', 'sekolah', 'di', 'smp']","['semoga', 'hp', 'anak', 'smp']","['moga', 'hp', 'anak', 'smp']",1
apa lagi gw kuliah mahal ga bisa nikmati fasilitas kampus daring ga dapet apa bisa jadi lulusan covid i vote for,"['apa', 'lagi', 'gw', 'kuliah', 'mahal', 'ga', 'bisa', 'nikmati', 'fasilitas', 'kampus', 'daring', 'ga', 'dapet', 'apa', 'bisa', 'jadi', 'lulusan', 'covid', 'i', 'vote', 'for']","['apa', 'lagi', 'saya', 'kuliah', 'mahal', 'tidak', 'bisa', 'nikmati', 'fasilitas', 'kampus', 'daring', 'tidak', 'dapat', 'apa', 'bisa', 'jadi', 'lulusan', 'covid', 'i', 'pilih', 'untuk']","['mahal', 'nikmati', 'fasilitas', 'kampus', 'lulusan', 'covid', 'i', 'pilih']","['mahal', 'nikmat', 'fasilitas', 'kampus', 'lulus', 'covid', 'i', 'pilih']",-1
jadi awal masuk kamu uda daring ya belom sempet kuliah offline,"['jadi', 'awal', 'masuk', 'kamu', 'uda', 'daring', 'ya', 'belom', 'sempet', 'kuliah', 'offline']","['jadi', 'awal', 'masuk', 'kamu', 'sudah', 'daring', 'iya', 'belum', 'sempat', 'kuliah', 'offline']","['masuk', 'offline']","['masuk', 'offline']",-1
universitas brawijaya kota malang jawa timur memutuskan masih menerapkan wisuda dan kuliah dalam jaringan daring pemkot malang sudah membolehkan luring,"['universitas', 'brawijaya', 'kota', 'malang', 'jawa', 'timur', 'memutuskan', 'masih', 'menerapkan', 'wisuda', 'dan', 'kuliah', 'dalam', 'jaringan', 'daring', 'pemkot', 'malang', 'sudah', 'membolehkan', 'luring']","['universitas', 'brawijaya', 'kota', 'malang', 'jawa', 'timur', 'memutuskan', 'masih', 'menerapkan', 'wisuda', 'dan', 'kuliah', 'dalam', 'jaringan', 'daring', 'pemerintah kota', 'malang', 'sudah', 'membolehkan', 'luring']","['universitas', 'brawijaya', 'kota', 'malang', 'jawa', 'timur', 'memutuskan', 'menerapkan', 'wisuda', 'jaringan', 'pemerintah kota', 'malang', 'membolehkan', 'luring']","['universitas', 'brawijaya', 'kota', 'malang', 'jawa', 'timur', 'putus', 'terap', 'wisuda', 'jaring', 'perintah kota', 'malang', 'boleh', 'luring']",-1
aku mikir lulusnya nanti gimana mereka gada prakteknya kan sekolah daring terus,"['aku', 'mikir', 'lulusnya', 'nanti', 'gimana', 'mereka', 'gada', 'prakteknya', 'kan', 'sekolah', 'daring', 'terus']","['aku', 'berpikir', 'lulusnya', 'nanti', 'bagaimana', 'mereka', 'tidak ada', 'prakteknya', 'kan', 'sekolah', 'daring', 'terus']","['berpikir', 'lulusnya', 'tidak ada', 'prakteknya']","['pikir', 'lulus', 'tidak ada', 'praktek']",-1
dengan adanya toolstools menarik ini dijamin deh kuliah daring kamu ga bakal ngebosenin lagi tools ini juga bermanfaat banget buat kamu yang ingin hemat cuan karena semua aplikasi ini free apalagi kalo kamu pakai email ipb atau email universitas,"['dengan', 'adanya', 'toolstools', 'menarik', 'ini', 'dijamin', 'deh', 'kuliah', 'daring', 'kamu', 'ga', 'bakal', 'ngebosenin', 'lagi', 'tools', 'ini', 'juga', 'bermanfaat', 'banget', 'buat', 'kamu', 'yang', 'ingin', 'hemat', 'cuan', 'karena', 'semua', 'aplikasi', 'ini', 'free', 'apalagi', 'kalo', 'kamu', 'pakai', 'email', 'ipb', 'atau', 'email', 'universitas']","['dengan', 'adanya', 'toolstools', 'menarik', 'ini', 'dijamin', 'deh', 'kuliah', 'daring', 'kamu', 'tidak', 'bakal', 'ngebosenin', 'lagi', 'tools', 'ini', 'juga', 'bermanfaat', 'sekali', 'buat', 'kamu', 'yang', 'ingin', 'hemat', 'cuan', 'karena', 'semua', 'aplikasi', 'ini', 'free', 'apalagi', 'kalau', 'kamu', 'pakai', 'email', 'ipb', 'atau', 'email', 'universitas']","['toolstools', 'menarik', 'dijamin', 'deh', 'ngebosenin', 'tools', 'bermanfaat', 'hemat', 'cuan', 'aplikasi', 'free', 'pakai', 'email', 'ipb', 'email', 'universitas']","['toolstools', 'tarik', 'jamin', 'deh', 'ngebosenin', 'tools', 'manfaat', 'hemat', 'cuan', 'aplikasi', 'free', 'pakai', 'email', 'ipb', 'email', 'universitas']",1
lah emang gue gk daring dh lulus tinggal nunggu msk kuliah biasa anak gap year,"['lah', 'emang', 'gue', 'gk', 'daring', 'dh', 'lulus', 'tinggal', 'nunggu', 'msk', 'kuliah', 'biasa', 'anak', 'gap', 'year']","['lah', 'memang', 'saya', 'tidak', 'daring', 'deh', 'lulus', 'tinggal', 'menunggu', 'masuk', 'kuliah', 'biasa', 'anak', 'gap', 'year']","['deh', 'lulus', 'tinggal', 'menunggu', 'masuk', 'anak', 'gap', 'year']","['deh', 'lulus', 'tinggal', 'tunggu', 'masuk', 'anak', 'gap', 'year']",1
untuk tambahan beli hp biar bisa ikut kuliah daring karena sekarang nggak megang hp sendiri soalnya rumah habis kemalingan bismillahirrahmanirrahim menang,"['untuk', 'tambahan', 'beli', 'hp', 'biar', 'bisa', 'ikut', 'kuliah', 'daring', 'karena', 'sekarang', 'nggak', 'megang', 'hp', 'sendiri', 'soalnya', 'rumah', 'habis', 'kemalingan', 'bismillahirrahmanirrahim', 'menang']","['untuk', 'tambahan', 'beli', 'hp', 'biar', 'bisa', 'ikut', 'kuliah', 'daring', 'karena', 'sekarang', 'tidak', 'megang', 'hp', 'sendiri', 'soalnya', 'rumah', 'habis', 'kemalingan', 'bismillahirrahmanirrahim', 'menang']","['tambahan', 'beli', 'hp', 'biar', 'megang', 'hp', 'rumah', 'habis', 'kemalingan', 'bismillahirrahmanirrahim', 'menang']","['tambah', 'beli', 'hp', 'biar', 'megang', 'hp', 'rumah', 'habis', 'maling', 'bismillahirrahmanirrahim', 'menang']",1
mana karena kejadian ini yang kena dampak ada kurleb rumah yang isinya ada anak sekolah lagi ujian daring ada jga yang nyelesein deadline kerjaan wfh kapan kabel rumah gw dibenerin,"['mana', 'karena', 'kejadian', 'ini', 'yang', 'kena', 'dampak', 'ada', 'kurleb', 'rumah', 'yang', 'isinya', 'ada', 'anak', 'sekolah', 'lagi', 'ujian', 'daring', 'ada', 'jga', 'yang', 'nyelesein', 'deadline', 'kerjaan', 'wfh', 'kapan', 'kabel', 'rumah', 'gw', 'dibenerin']","['mana', 'karena', 'kejadian', 'ini', 'yang', 'terkena', 'dampak', 'ada', 'kurleb', 'rumah', 'yang', 'isinya', 'ada', 'anak', 'sekolah', 'lagi', 'ujian', 'daring', 'ada', 'juga', 'yang', 'nyelesein', 'deadline', 'kerjaan', 'work from home', 'kapan', 'kabel', 'rumah', 'saya', 'dibenerin']","['kejadian', 'terkena', 'dampak', 'kurleb', 'rumah', 'isinya', 'anak', 'ujian', 'nyelesein', 'deadline', 'kerjaan', 'work from home', 'kabel', 'rumah', 'dibenerin']","['jadi', 'kena', 'dampak', 'kurleb', 'rumah', 'isi', 'anak', 'uji', 'nyelesein', 'deadline', 'kerja', 'work from home', 'kabel', 'rumah', 'dibenerin']",-1
