Cleaning,Tokenizing,Normalization,Stopword_Removal,Stemming,Sentimen
aku juga ga tautp aku ngerasa aku belajar di rumah itu sia siakrna kalau daring lebih ke hokiaku belajar aja waktu semester tp pas ulangan ga ada yg aku pelajari krna materi ga ad yg di jelasindan aku sama sekali ga ngerti kok aku yg belajar kalah sm yg hokinyontek google,"['aku', 'juga', 'ga', 'tautp', 'aku', 'ngerasa', 'aku', 'belajar', 'di', 'rumah', 'itu', 'sia', 'siakrna', 'kalau', 'daring', 'lebih', 'ke', 'hokiaku', 'belajar', 'aja', 'waktu', 'semester', 'tp', 'pas', 'ulangan', 'ga', 'ada', 'yg', 'aku', 'pelajari', 'krna', 'materi', 'ga', 'ad', 'yg', 'di', 'jelasindan', 'aku', 'sama', 'sekali', 'ga', 'ngerti', 'kok', 'aku', 'yg', 'belajar', 'kalah', 'sm', 'yg', 'hokinyontek', 'google']","['aku', 'juga', 'tidak', 'tautp', 'aku', 'merasa', 'aku', 'belajar', 'di', 'rumah', 'itu', 'sia', 'siakrna', 'kalau', 'daring', 'lebih', 'ke', 'hokiaku', 'belajar', 'saja', 'waktu', 'semester', 'tapi', 'pas', 'ulangan', 'tidak', 'ada', 'yang', 'aku', 'pelajari', 'karena', 'materi', 'tidak', 'ada', 'yang', 'di', 'jelasindan', 'aku', 'sama', 'sekali', 'tidak', 'mengerti', 'kok', 'aku', 'yang', 'belajar', 'kalah', 'sama', 'yang', 'hokinyontek', 'google']","['tautp', 'rumah', 'sia', 'siakrna', 'hokiaku', 'semester', 'pas', 'ulangan', 'pelajari', 'materi', 'jelasindan', 'mengerti', 'kalah', 'hokinyontek', 'google']","['tautp', 'rumah', 'sia', 'siakrna', 'hokiaku', 'semester', 'pas', 'ulang', 'ajar', 'materi', 'jelasindan', 'erti', 'kalah', 'hokinyontek', 'google']",-1
kalian ujian sekolah daring atau luring,"['kalian', 'ujian', 'sekolah', 'daring', 'atau', 'luring']","['kalian', 'ujian', 'sekolah', 'daring', 'atau', 'luring']","['ujian', 'luring']","['uji', 'luring']",-1
setiap hari biasanya kalo pagi buat daringnugas jam siang nyantai main hp makan siang nanti sekitar jam set baru lanjut belajar sendiri atau ngerjain tugas yg belum selesai terus dari jam sampe jam malem istirahat set baru lanjut lagi kalo aku gitu,"['setiap', 'hari', 'biasanya', 'kalo', 'pagi', 'buat', 'daringnugas', 'jam', 'siang', 'nyantai', 'main', 'hp', 'makan', 'siang', 'nanti', 'sekitar', 'jam', 'set', 'baru', 'lanjut', 'belajar', 'sendiri', 'atau', 'ngerjain', 'tugas', 'yg', 'belum', 'selesai', 'terus', 'dari', 'jam', 'sampe', 'jam', 'malem', 'istirahat', 'set', 'baru', 'lanjut', 'lagi', 'kalo', 'aku', 'gitu']","['setiap', 'hari', 'biasanya', 'kalau', 'pagi', 'buat', 'daring nugas', 'jam', 'siang', 'nyantai', 'main', 'hp', 'makan', 'siang', 'nanti', 'sekitar', 'jam', 'set', 'baru', 'lanjut', 'belajar', 'sendiri', 'atau', 'mengerjakan', 'tugas', 'yang', 'belum', 'selesai', 'terus', 'dari', 'jam', 'sampai', 'jam', 'malam', 'istirahat', 'set', 'baru', 'lanjut', 'lagi', 'kalau', 'aku', 'begitu']","['pagi', 'daring nugas', 'jam', 'siang', 'nyantai', 'main', 'hp', 'makan', 'siang', 'jam', 'set', 'tugas', 'selesai', 'jam', 'jam', 'malam', 'istirahat', 'set']","['pagi', 'daring nugas', 'jam', 'siang', 'nyantai', 'main', 'hp', 'makan', 'siang', 'jam', 'set', 'tugas', 'selesai', 'jam', 'jam', 'malam', 'istirahat', 'set']",1
wish me luck semogaaa dpt yaallah buat ade aku yg sekolah daring,"['wish', 'me', 'luck', 'semogaaa', 'dpt', 'yaallah', 'buat', 'ade', 'aku', 'yg', 'sekolah', 'daring']","['wish', 'me', 'luck', 'semogaaa', 'dapat', 'iya allah', 'buat', 'ada', 'aku', 'yang', 'sekolah', 'daring']","['wish', 'me', 'luck', 'semogaaa', 'iya allah']","['wish', 'me', 'luck', 'semogaaa', 'iya allah']",1
boleh lah dicoba lumayan buat beli kuota biar ga nge lag pas kuliah daring lewat zoom,"['boleh', 'lah', 'dicoba', 'lumayan', 'buat', 'beli', 'kuota', 'biar', 'ga', 'nge', 'lag', 'pas', 'kuliah', 'daring', 'lewat', 'zoom']","['boleh', 'lah', 'dicoba', 'lumayan', 'buat', 'beli', 'kuota', 'biar', 'tidak', 'nge', 'lag', 'pas', 'kuliah', 'daring', 'lewat', 'zoom']","['dicoba', 'lumayan', 'beli', 'kuota', 'biar', 'nge', 'lag', 'pas', 'zoom']","['coba', 'lumayan', 'beli', 'kuota', 'biar', 'nge', 'lag', 'pas', 'zoom']",1
bismillah ya allah semoga aku bisa kepilih untuk jadi pemenang ga album nct dream aamiin ayoo kak pilih aku wkwkw seriusss ngidam bgt punya album nct akuu tapi kalau beli uang aku jg kepake untuk kebutuhan sekolah and aku sekolah daring ga dikasih uang saku kaya sekolah,"['bismillah', 'ya', 'allah', 'semoga', 'aku', 'bisa', 'kepilih', 'untuk', 'jadi', 'pemenang', 'ga', 'album', 'nct', 'dream', 'aamiin', 'ayoo', 'kak', 'pilih', 'aku', 'wkwkw', 'seriusss', 'ngidam', 'bgt', 'punya', 'album', 'nct', 'akuu', 'tapi', 'kalau', 'beli', 'uang', 'aku', 'jg', 'kepake', 'untuk', 'kebutuhan', 'sekolah', 'and', 'aku', 'sekolah', 'daring', 'ga', 'dikasih', 'uang', 'saku', 'kaya', 'sekolah']","['bismillah', 'iya', 'allah', 'semoga', 'aku', 'bisa', 'kepilih', 'untuk', 'jadi', 'pemenang', 'tidak', 'album', 'nct', 'dream', 'amin', 'ayoo', 'kak', 'pilih', 'aku', 'tertawa', 'seriusss', 'ngidam', 'sekali', 'punya', 'album', 'nct', 'akuu', 'tapi', 'kalau', 'beli', 'uang', 'aku', 'juga', 'kepake', 'untuk', 'kebutuhan', 'sekolah', 'and', 'aku', 'sekolah', 'daring', 'tidak', 'dikasih', 'uang', 'saku', 'kaya', 'sekolah']","['bismillah', 'allah', 'semoga', 'kepilih', 'pemenang', 'album', 'nct', 'dream', 'amin', 'ayoo', 'kak', 'pilih', 'tertawa', 'seriusss', 'ngidam', 'album', 'nct', 'akuu', 'beli', 'uang', 'kepake', 'kebutuhan', 'and', 'dikasih', 'uang', 'saku', 'kaya']","['bismillah', 'allah', 'moga', 'pilih', 'menang', 'album', 'nct', 'dream', 'amin', 'ayoo', 'kak', 'pilih', 'tertawa', 'seriusss', 'ngidam', 'album', 'nct', 'akuu', 'beli', 'uang', 'kepake', 'butuh', 'and', 'kasih', 'uang', 'saku', 'kaya']",1
itu yg kuliah daring minta tatap muka eh pas udah tatap muka minta daring enaknya diapain,"['itu', 'yg', 'kuliah', 'daring', 'minta', 'tatap', 'muka', 'eh', 'pas', 'udah', 'tatap', 'muka', 'minta', 'daring', 'enaknya', 'diapain']","['itu', 'yang', 'kuliah', 'daring', 'minta', 'tatap', 'muka', 'eh', 'pas', 'sudah', 'tatap', 'muka', 'minta', 'daring', 'enaknya', 'diapain']","['tatap', 'muka', 'eh', 'pas', 'tatap', 'muka', 'enaknya', 'diapain']","['tatap', 'muka', 'eh', 'pas', 'tatap', 'muka', 'enak', 'diapain']",1
ke sekolah ambil buku lg libur daring heheheh,"['ke', 'sekolah', 'ambil', 'buku', 'lg', 'libur', 'daring', 'heheheh']","['ke', 'sekolah', 'ambil', 'buku', 'lagi', 'libur', 'daring', 'heheheh']","['ambil', 'buku', 'libur', 'heheheh']","['ambil', 'buku', 'libur', 'heheheh']",1
min saran biar tetep kuat kuliah daring dong,"['min', 'saran', 'biar', 'tetep', 'kuat', 'kuliah', 'daring', 'dong']","['min', 'saran', 'biar', 'tetep', 'kuat', 'kuliah', 'daring', 'dong']","['min', 'saran', 'biar', 'tetep', 'kuat']","['min', 'saran', 'biar', 'tetep', 'kuat']",1
halo aku ingin meminta bantuan kawankawan untuk mengisi kuesioner pendahuluan skripsi target responden kriterianya sedang berkuliah di universitas yang berada di jabodetabek ptnpts mahasiswai s reguler yang aktif mengikuti kuliah secara onlinedaring,"['halo', 'aku', 'ingin', 'meminta', 'bantuan', 'kawankawan', 'untuk', 'mengisi', 'kuesioner', 'pendahuluan', 'skripsi', 'target', 'responden', 'kriterianya', 'sedang', 'berkuliah', 'di', 'universitas', 'yang', 'berada', 'di', 'jabodetabek', 'ptnpts', 'mahasiswai', 's', 'reguler', 'yang', 'aktif', 'mengikuti', 'kuliah', 'secara', 'onlinedaring']","['halo', 'aku', 'ingin', 'meminta', 'bantuan', 'kawankawan', 'untuk', 'mengisi', 'kuesioner', 'pendahuluan', 'skripsi', 'target', 'responden', 'kriterianya', 'sedang', 'berkuliah', 'di', 'universitas', 'yang', 'berada', 'di', 'jabodetabek', 'ptnpts', 'mahasiswai', 's', 'reguler', 'yang', 'aktif', 'mengikuti', 'kuliah', 'secara', 'online daring']","['halo', 'bantuan', 'kawankawan', 'mengisi', 'kuesioner', 'pendahuluan', 'skripsi', 'target', 'responden', 'kriterianya', 'berkuliah', 'universitas', 'jabodetabek', 'ptnpts', 'mahasiswai', 's', 'reguler', 'aktif', 'mengikuti', 'online daring']","['halo', 'bantu', 'kawankawan', 'isi', 'kuesioner', 'dahulu', 'skripsi', 'target', 'responden', 'kriteria', 'kuliah', 'universitas', 'jabodetabek', 'ptnpts', 'mahasiswa', 's', 'reguler', 'aktif', 'ikut', 'online daring']",1
mati listrik di kawasan plalangan gunungpati semarang mohon ditindaklanjuti sebentar lagi jamnya sekolah daring ini pak,"['mati', 'listrik', 'di', 'kawasan', 'plalangan', 'gunungpati', 'semarang', 'mohon', 'ditindaklanjuti', 'sebentar', 'lagi', 'jamnya', 'sekolah', 'daring', 'ini', 'pak']","['mati', 'listrik', 'di', 'kawasan', 'plalangan', 'gunungpati', 'semarang', 'mohon', 'ditindaklanjuti', 'sebentar', 'lagi', 'jamnya', 'sekolah', 'daring', 'ini', 'pak']","['mati', 'listrik', 'kawasan', 'plalangan', 'gunungpati', 'semarang', 'mohon', 'ditindaklanjuti', 'sebentar', 'jamnya']","['mati', 'listrik', 'kawasan', 'plalangan', 'gunungpati', 'semarang', 'mohon', 'ditindaklanjuti', 'sebentar', 'jam']",1
besok sekolah offline deg an woii takut ditanya gurunya tentang materi selama daring woilah ga semua materi aku paham,"['besok', 'sekolah', 'offline', 'deg', 'an', 'woii', 'takut', 'ditanya', 'gurunya', 'tentang', 'materi', 'selama', 'daring', 'woilah', 'ga', 'semua', 'materi', 'aku', 'paham']","['besok', 'sekolah', 'offline', 'deg', 'an', 'woi', 'takut', 'ditanya', 'gurunya', 'tentang', 'materi', 'selama', 'daring', 'woilah', 'tidak', 'semua', 'materi', 'aku', 'paham']","['besok', 'offline', 'deg', 'an', 'woi', 'takut', 'gurunya', 'materi', 'woilah', 'materi', 'paham']","['besok', 'offline', 'deg', 'an', 'woi', 'takut', 'guru', 'materi', 'woilah', 'materi', 'paham']",1
udh belajar di sekolah langsung di lanjut di rumah sama daring itu guru punya masalah apa njing,"['udh', 'belajar', 'di', 'sekolah', 'langsung', 'di', 'lanjut', 'di', 'rumah', 'sama', 'daring', 'itu', 'guru', 'punya', 'masalah', 'apa', 'njing']","['sudah', 'belajar', 'di', 'sekolah', 'langsung', 'di', 'lanjut', 'di', 'rumah', 'sama', 'daring', 'itu', 'guru', 'punya', 'masalah', 'apa', 'njing']","['langsung', 'rumah', 'guru', 'njing']","['langsung', 'rumah', 'guru', 'njing']",-1
halohalo mohon diperhatikan sodara sodara,"['halohalo', 'mohon', 'diperhatikan', 'sodara', 'sodara']","['halohalo', 'mohon', 'diperhatikan', 'sodara', 'sodara']","['halohalo', 'mohon', 'diperhatikan', 'sodara', 'sodara']","['halohalo', 'mohon', 'perhati', 'sodara', 'sodara']",1
jumla tweet gua itu nambah pesat pas pandemi kuarter kedua karna kan udah libur pegang hape tiap hari buka twitter tiap hari pula wkwkw terus julinovember ga terlalu nambah banyak karena gua offline sekolah boarding terus sekarang gua daring di rumah nambah lebih,"['jumla', 'tweet', 'gua', 'itu', 'nambah', 'pesat', 'pas', 'pandemi', 'kuarter', 'kedua', 'karna', 'kan', 'udah', 'libur', 'pegang', 'hape', 'tiap', 'hari', 'buka', 'twitter', 'tiap', 'hari', 'pula', 'wkwkw', 'terus', 'julinovember', 'ga', 'terlalu', 'nambah', 'banyak', 'karena', 'gua', 'offline', 'sekolah', 'boarding', 'terus', 'sekarang', 'gua', 'daring', 'di', 'rumah', 'nambah', 'lebih']","['jumla', 'tweet', 'saya', 'itu', 'nambah', 'pesat', 'pas', 'pandemi', 'kuarter', 'kedua', 'karena', 'kan', 'sudah', 'libur', 'pegang', 'handphone', 'tiap', 'hari', 'buka', 'twitter', 'tiap', 'hari', 'pula', 'tertawa', 'terus', 'julinovember', 'tidak', 'terlalu', 'nambah', 'banyak', 'karena', 'saya', 'offline', 'sekolah', 'boarding', 'terus', 'sekarang', 'saya', 'daring', 'di', 'rumah', 'nambah', 'lebih']","['jumla', 'tweet', 'nambah', 'pesat', 'pas', 'pandemi', 'kuarter', 'libur', 'pegang', 'handphone', 'buka', 'twitter', 'tertawa', 'julinovember', 'nambah', 'offline', 'boarding', 'rumah', 'nambah']","['jumla', 'tweet', 'nambah', 'pesat', 'pas', 'pandemi', 'kuarter', 'libur', 'pegang', 'handphone', 'buka', 'twitter', 'tertawa', 'julinovember', 'nambah', 'offline', 'boarding', 'rumah', 'nambah']",1
adikadik jangan ragu untuk belajar bahas inggris gimana sih teknis belajarnya walaupun daringonline yuk saksikan talkshow go english bersama siswasiswi sd pembangunan jaya saksikan hanya di suara sidoarjo multiplatform visual radio,"['adikadik', 'jangan', 'ragu', 'untuk', 'belajar', 'bahas', 'inggris', 'gimana', 'sih', 'teknis', 'belajarnya', 'walaupun', 'daringonline', 'yuk', 'saksikan', 'talkshow', 'go', 'english', 'bersama', 'siswasiswi', 'sd', 'pembangunan', 'jaya', 'saksikan', 'hanya', 'di', 'suara', 'sidoarjo', 'multiplatform', 'visual', 'radio']","['adikadik', 'jangan', 'ragu', 'untuk', 'belajar', 'bahas', 'inggris', 'bagaimana', 'sih', 'teknis', 'belajarnya', 'walaupun', 'daring online', 'ayo', 'saksikan', 'talkshow', 'go', 'english', 'bersama', 'siswa siswi', 'sd', 'pembangunan', 'jaya', 'saksikan', 'hanya', 'di', 'suara', 'sidoarjo', 'multiplatform', 'visual', 'radio']","['adikadik', 'ragu', 'bahas', 'inggris', 'sih', 'teknis', 'belajarnya', 'daring online', 'ayo', 'saksikan', 'talkshow', 'go', 'english', 'siswa siswi', 'sd', 'pembangunan', 'jaya', 'saksikan', 'suara', 'sidoarjo', 'multiplatform', 'visual', 'radio']","['adikadik', 'ragu', 'bahas', 'inggris', 'sih', 'teknis', 'ajar', 'daring online', 'ayo', 'saksi', 'talkshow', 'go', 'english', 'siswa siswi', 'sd', 'bangun', 'jaya', 'saksi', 'suara', 'sidoarjo', 'multiplatform', 'visual', 'radio']",1
semoga gak ada paksaan yaa semoga yg emang belom berani ke sekolah blm diizinin ortunya tetep dibolehin daring semangat adik,"['semoga', 'gak', 'ada', 'paksaan', 'yaa', 'semoga', 'yg', 'emang', 'belom', 'berani', 'ke', 'sekolah', 'blm', 'diizinin', 'ortunya', 'tetep', 'dibolehin', 'daring', 'semangat', 'adik']","['semoga', 'tidak', 'ada', 'paksaan', 'iya', 'semoga', 'yang', 'memang', 'belum', 'berani', 'ke', 'sekolah', 'belum', 'diizinin', 'orang tuanya', 'tetep', 'dibolehin', 'daring', 'semangat', 'adik']","['semoga', 'paksaan', 'semoga', 'berani', 'diizinin', 'orang tuanya', 'tetep', 'dibolehin', 'semangat', 'adik']","['moga', 'paksa', 'moga', 'berani', 'diizinin', 'orang tua', 'tetep', 'dibolehin', 'semangat', 'adik']",1
jgn samain sekolah daring sama tatap muka,"['jgn', 'samain', 'sekolah', 'daring', 'sama', 'tatap', 'muka']","['jangan', 'samain', 'sekolah', 'daring', 'sama', 'tatap', 'muka']","['samain', 'tatap', 'muka']","['samain', 'tatap', 'muka']",1
anakku belajar daring pake hp kakaknya kerna hpku katanya ramnya kurang gede hpnya ndiri suka ngedrop kerna ram jga kurang untung kakak dah ada laptop jadi gk keganggu,"['anakku', 'belajar', 'daring', 'pake', 'hp', 'kakaknya', 'kerna', 'hpku', 'katanya', 'ramnya', 'kurang', 'gede', 'hpnya', 'ndiri', 'suka', 'ngedrop', 'kerna', 'ram', 'jga', 'kurang', 'untung', 'kakak', 'dah', 'ada', 'laptop', 'jadi', 'gk', 'keganggu']","['anakku', 'belajar', 'daring', 'pakai', 'hp', 'kakaknya', 'kerna', 'hpku', 'katanya', 'ramnya', 'kurang', 'besar', 'hpnya', 'sendiri', 'suka', 'ngedrop', 'kerna', 'ram', 'juga', 'kurang', 'untung', 'kakak', 'deh', 'ada', 'laptop', 'jadi', 'tidak', 'keganggu']","['anakku', 'pakai', 'hp', 'kakaknya', 'kerna', 'hpku', 'ramnya', 'hpnya', 'suka', 'ngedrop', 'kerna', 'ram', 'untung', 'kakak', 'deh', 'laptop', 'keganggu']","['anak', 'pakai', 'hp', 'kakak', 'kerna', 'hpku', 'ram', 'hpnya', 'suka', 'ngedrop', 'kerna', 'ram', 'untung', 'kakak', 'deh', 'laptop', 'ganggu']",1
wkwkwkwk berasa lagi ikut kuliah daring euy punya catatan padahal isinya hanyalah rangkuman drama bener fir udah lama gk dapet feels kaya gini berasa nonton detektif conan dah stress gue harap voice bisa hadirkan sensasi stres kaya voice lagi,"['wkwkwkwk', 'berasa', 'lagi', 'ikut', 'kuliah', 'daring', 'euy', 'punya', 'catatan', 'padahal', 'isinya', 'hanyalah', 'rangkuman', 'drama', 'bener', 'fir', 'udah', 'lama', 'gk', 'dapet', 'feels', 'kaya', 'gini', 'berasa', 'nonton', 'detektif', 'conan', 'dah', 'stress', 'gue', 'harap', 'voice', 'bisa', 'hadirkan', 'sensasi', 'stres', 'kaya', 'voice', 'lagi']","['tertawa', 'berasa', 'lagi', 'ikut', 'kuliah', 'daring', 'euy', 'punya', 'catatan', 'padahal', 'isinya', 'hanyalah', 'rangkuman', 'drama', 'benar', 'fir', 'sudah', 'lama', 'tidak', 'dapat', 'feels', 'kaya', 'begini', 'berasa', 'nonton', 'detektif', 'conan', 'deh', 'stres', 'saya', 'harap', 'voice', 'bisa', 'hadirkan', 'sensasi', 'stres', 'kaya', 'voice', 'lagi']","['tertawa', 'berasa', 'euy', 'catatan', 'isinya', 'rangkuman', 'drama', 'fir', 'feels', 'kaya', 'berasa', 'nonton', 'detektif', 'conan', 'deh', 'stres', 'harap', 'voice', 'hadirkan', 'sensasi', 'stres', 'kaya', 'voice']","['tertawa', 'asa', 'euy', 'catat', 'isi', 'rangkum', 'drama', 'fir', 'feels', 'kaya', 'asa', 'nonton', 'detektif', 'conan', 'deh', 'stres', 'harap', 'voice', 'hadir', 'sensasi', 'stres', 'kaya', 'voice']",1
proses pendaftaran kip kuliah seluruhnya dilakukan secara daring dan melalui laman resmi yuk daftar lanjutkan pendidikanmu setinggi mungkin dan capai impianmu demi masa depan terbaik,"['proses', 'pendaftaran', 'kip', 'kuliah', 'seluruhnya', 'dilakukan', 'secara', 'daring', 'dan', 'melalui', 'laman', 'resmi', 'yuk', 'daftar', 'lanjutkan', 'pendidikanmu', 'setinggi', 'mungkin', 'dan', 'capai', 'impianmu', 'demi', 'masa', 'depan', 'terbaik']","['proses', 'pendaftaran', 'kip', 'kuliah', 'seluruhnya', 'dilakukan', 'secara', 'daring', 'dan', 'melalui', 'laman', 'resmi', 'ayo', 'daftar', 'lanjutkan', 'pendidikanmu', 'setinggi', 'mungkin', 'dan', 'capai', 'impianmu', 'demi', 'masa', 'depan', 'terbaik']","['proses', 'pendaftaran', 'kip', 'laman', 'resmi', 'ayo', 'daftar', 'lanjutkan', 'pendidikanmu', 'capai', 'impianmu', 'terbaik']","['proses', 'daftar', 'kip', 'laman', 'resmi', 'ayo', 'daftar', 'lanjut', 'didik', 'capai', 'impi', 'baik']",1
ada yg berhasil minta pemotongan biaya kuliah angkatan selama daring ini kalian caranya gimana,"['ada', 'yg', 'berhasil', 'minta', 'pemotongan', 'biaya', 'kuliah', 'angkatan', 'selama', 'daring', 'ini', 'kalian', 'caranya', 'gimana']","['ada', 'yang', 'berhasil', 'minta', 'pemotongan', 'biaya', 'kuliah', 'angkatan', 'selama', 'daring', 'ini', 'kalian', 'caranya', 'bagaimana']","['berhasil', 'pemotongan', 'biaya', 'angkatan']","['hasil', 'potong', 'biaya', 'angkat']",-1
itu yang pacarannya virtual kagak pernah tatap muka lu pacaran apa lagi belajar daring wkwkwk,"['itu', 'yang', 'pacarannya', 'virtual', 'kagak', 'pernah', 'tatap', 'muka', 'lu', 'pacaran', 'apa', 'lagi', 'belajar', 'daring', 'wkwkwk']","['itu', 'yang', 'pacarannya', 'virtual', 'tidak', 'pernah', 'tatap', 'muka', 'kamu', 'pacaran', 'apa', 'lagi', 'belajar', 'daring', 'tertawa']","['pacarannya', 'virtual', 'tatap', 'muka', 'pacaran', 'tertawa']","['pacar', 'virtual', 'tatap', 'muka', 'pacar', 'tertawa']",1
dari pagi daring kuliah ditambah ngezoom kerja yuk semangat yukk pastii bisaa,"['dari', 'pagi', 'daring', 'kuliah', 'ditambah', 'ngezoom', 'kerja', 'yuk', 'semangat', 'yukk', 'pastii', 'bisaa']","['dari', 'pagi', 'daring', 'kuliah', 'ditambah', 'ngezoom', 'kerja', 'ayo', 'semangat', 'yuk', 'pastii', 'bisaa']","['pagi', 'ditambah', 'ngezoom', 'kerja', 'ayo', 'semangat', 'yuk', 'pastii', 'bisaa']","['pagi', 'tambah', 'ngezoom', 'kerja', 'ayo', 'semangat', 'yuk', 'pasti', 'bisaa']",1
masyarakat kian terbiasa dengan aktivitas daring dari mulai belanja proses belajarmengajar hingga bekerja di rumah atau wfh work from home pola hidup baru di tengah pandemi juga mendorong semua komunitas makin fokus dan,"['masyarakat', 'kian', 'terbiasa', 'dengan', 'aktivitas', 'daring', 'dari', 'mulai', 'belanja', 'proses', 'belajarmengajar', 'hingga', 'bekerja', 'di', 'rumah', 'atau', 'wfh', 'work', 'from', 'home', 'pola', 'hidup', 'baru', 'di', 'tengah', 'pandemi', 'juga', 'mendorong', 'semua', 'komunitas', 'makin', 'fokus', 'dan']","['masyarakat', 'kian', 'terbiasa', 'dengan', 'aktivitas', 'daring', 'dari', 'mulai', 'belanja', 'proses', 'belajar mengajar', 'hingga', 'bekerja', 'di', 'rumah', 'atau', 'work from home', 'work', 'from', 'home', 'pola', 'hidup', 'baru', 'di', 'tengah', 'pandemi', 'juga', 'mendorong', 'semua', 'komunitas', 'makin', 'fokus', 'dan']","['masyarakat', 'kian', 'terbiasa', 'aktivitas', 'belanja', 'proses', 'belajar mengajar', 'rumah', 'work from home', 'work', 'from', 'home', 'pola', 'hidup', 'pandemi', 'mendorong', 'komunitas', 'fokus']","['masyarakat', 'kian', 'biasa', 'aktivitas', 'belanja', 'proses', 'ajar ajar', 'rumah', 'work from home', 'work', 'from', 'home', 'pola', 'hidup', 'pandemi', 'dorong', 'komunitas', 'fokus']",1
selama pandemi bukmak pulkam paleng yo kan sekolah daring,"['selama', 'pandemi', 'bukmak', 'pulkam', 'paleng', 'yo', 'kan', 'sekolah', 'daring']","['selama', 'pandemi', 'bukmak', 'pulkam', 'paleng', 'iya', 'kan', 'sekolah', 'daring']","['pandemi', 'bukmak', 'pulkam', 'paleng']","['pandemi', 'bukmak', 'pulkam', 'paleng']",1
ku malas daring ku mau sekolah aja suram amat ga ada masa masa indah disekul,"['ku', 'malas', 'daring', 'ku', 'mau', 'sekolah', 'aja', 'suram', 'amat', 'ga', 'ada', 'masa', 'masa', 'indah', 'disekul']","['ku', 'malas', 'daring', 'ku', 'mau', 'sekolah', 'saja', 'suram', 'sekali', 'tidak', 'ada', 'masa', 'masa', 'indah', 'disekul']","['ku', 'malas', 'ku', 'suram', 'indah', 'disekul']","['ku', 'malas', 'ku', 'suram', 'indah', 'sekul']",-1
gue mau sekolah aja pls gamau daring lagi nilai gue anjlok bgt,"['gue', 'mau', 'sekolah', 'aja', 'pls', 'gamau', 'daring', 'lagi', 'nilai', 'gue', 'anjlok', 'bgt']","['saya', 'mau', 'sekolah', 'saja', 'tolong', 'tidak mau', 'daring', 'lagi', 'nilai', 'saya', 'anjlok', 'sekali']","['tolong', 'tidak mau', 'nilai', 'anjlok']","['tolong', 'tidak mau', 'nilai', 'anjlok']",1
